log_id,session_id,user_id,action_name,input_params,output_result,status,execution_time_ms,timestamp
LOG1498,SESS604,OWN1702,schedule_property_visit,"{""property_id"": ""PROP1861"", ""user_name"": ""Ekani Cheema"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1455""}",SUCCESS,2251,2026-07-21 06:51:06
LOG1499,SESS542,OWN1085,send_owner_email,"{""owner_id"": ""OWN1113"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1446,2026-07-21 06:50:34
LOG1500,SESS508,OWN1282,estimate_fair_price,"{""property_id"": ""PROP1173"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5459072}",SUCCESS,2566,2026-07-21 06:50:56
LOG1501,SESS690,OWN1792,schedule_property_visit,"{""property_id"": ""PROP1116"", ""user_name"": ""Nandini Bansal"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1587""}",SUCCESS,717,2026-07-21 06:50:42
LOG1502,SESS568,OWN1794,send_owner_email,"{""owner_id"": ""OWN1188"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2470,2026-07-21 06:50:33
LOG1503,SESS710,OWN1775,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1224""}",SUCCESS,1991,2026-07-21 06:50:34
LOG1504,SESS526,OWN1754,estimate_fair_price,"{""property_id"": ""PROP1034"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5443157}",SUCCESS,1326,2026-07-21 06:51:13
LOG1505,SESS589,OWN1883,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1215""}",SUCCESS,2658,2026-07-21 06:50:39
LOG1506,SESS676,OWN1360,send_owner_email,"{""owner_id"": ""OWN1085"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2773,2026-07-21 06:50:45
LOG1507,SESS535,OWN1804,estimate_fair_price,"{""property_id"": ""PROP1825"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,493,2026-07-21 06:51:14
LOG1508,SESS645,OWN1360,send_owner_email,"{""owner_id"": ""OWN1276"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,939,2026-07-21 06:50:54
LOG1509,SESS582,OWN1721,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 34856}",SUCCESS,640,2026-07-21 06:50:47
LOG1510,SESS534,OWN1986,schedule_property_visit,"{""property_id"": ""PROP1284"", ""user_name"": ""Chatura Guha"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,769,2026-07-21 06:50:46
LOG1511,SESS679,OWN1887,estimate_fair_price,"{""property_id"": ""PROP1729"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5175485}",SUCCESS,1263,2026-07-21 06:50:52
LOG1512,SESS694,OWN1864,schedule_property_visit,"{""property_id"": ""PROP1592"", ""user_name"": ""Riya Behl"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1648""}",SUCCESS,1350,2026-07-21 06:50:27
LOG1513,SESS660,OWN1425,schedule_property_visit,"{""property_id"": ""PROP1649"", ""user_name"": ""Bhavna Sarma"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1814""}",SUCCESS,631,2026-07-21 06:51:07
LOG1514,SESS603,OWN1528,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 32899}",SUCCESS,2249,2026-07-21 06:50:44
LOG1515,SESS583,OWN1596,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1096""}",FAILED,2127,2026-07-21 06:50:16
LOG1516,SESS662,OWN1681,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1879,2026-07-21 06:50:52
LOG1517,SESS555,OWN1992,schedule_property_visit,"{""property_id"": ""PROP1507"", ""user_name"": ""Nathan Mukhopadhyay"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,1349,2026-07-21 06:50:48
LOG1518,SESS582,OWN1849,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 22279}",SUCCESS,2568,2026-07-21 06:50:48
LOG1519,SESS718,OWN1497,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,438,2026-07-21 06:50:20
LOG1520,SESS525,OWN1642,schedule_property_visit,"{""property_id"": ""PROP1952"", ""user_name"": ""Triya Dalal"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1879""}",SUCCESS,897,2026-07-21 06:50:53
LOG1521,SESS612,OWN1468,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1208""}",FAILED,790,2026-07-21 06:50:24
LOG1522,SESS725,OWN1666,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 21058}",SUCCESS,1726,2026-07-21 06:51:10
LOG1523,SESS564,OWN1085,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23423}",SUCCESS,462,2026-07-21 06:50:32
LOG1524,SESS601,OWN1641,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 32065}",SUCCESS,623,2026-07-21 06:50:57
LOG1525,SESS680,OWN1098,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1608""}",SUCCESS,1176,2026-07-21 06:50:39
LOG1526,SESS632,OWN1697,schedule_property_visit,"{""property_id"": ""PROP1713"", ""user_name"": ""Urmi Kohli"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1352""}",SUCCESS,743,2026-07-21 06:50:42
LOG1527,SESS720,OWN1433,estimate_fair_price,"{""property_id"": ""PROP1235"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5303355}",SUCCESS,615,2026-07-21 06:50:23
LOG1528,SESS687,OWN1826,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1141""}",SUCCESS,1817,2026-07-21 06:50:26
LOG1529,SESS698,OWN1833,estimate_fair_price,"{""property_id"": ""PROP1694"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4799584}",SUCCESS,530,2026-07-21 06:50:50
LOG1530,SESS635,OWN1577,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1360""}",SUCCESS,1122,2026-07-21 06:50:59
LOG1531,SESS660,OWN1767,estimate_fair_price,"{""property_id"": ""PROP1631"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2062,2026-07-21 06:50:23
LOG1532,SESS720,OWN1223,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1771""}",FAILED,754,2026-07-21 06:50:19
LOG1533,SESS650,OWN1748,schedule_property_visit,"{""property_id"": ""PROP1440"", ""user_name"": ""Harini Tripathi"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1323""}",SUCCESS,822,2026-07-21 06:50:31
LOG1534,SESS563,OWN1284,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1739""}",SUCCESS,2738,2026-07-21 06:50:15
LOG1535,SESS572,OWN1798,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1897""}",FAILED,1485,2026-07-21 06:50:58
LOG1536,SESS552,OWN1531,send_owner_email,"{""owner_id"": ""OWN1201"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1460,2026-07-21 06:51:05
LOG1537,SESS665,OWN1056,estimate_fair_price,"{""property_id"": ""PROP1116"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5005585}",SUCCESS,2296,2026-07-21 06:50:49
LOG1538,SESS663,OWN1609,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1957""}",SUCCESS,1546,2026-07-21 06:50:54
LOG1539,SESS533,OWN1397,send_owner_email,"{""owner_id"": ""OWN1280"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,957,2026-07-21 06:51:06
LOG1540,SESS695,OWN1483,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1269""}",SUCCESS,1133,2026-07-21 06:50:41
LOG1541,SESS510,OWN1945,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1519""}",FAILED,1423,2026-07-21 06:50:44
LOG1542,SESS660,OWN1730,send_owner_email,"{""owner_id"": ""OWN1217"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1897,2026-07-21 06:50:34
LOG1543,SESS521,OWN1656,send_owner_email,"{""owner_id"": ""OWN1079"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1386,2026-07-21 06:51:00
LOG1544,SESS521,OWN1318,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1550""}",SUCCESS,1588,2026-07-21 06:50:37
LOG1545,SESS600,OWN1601,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1060""}",SUCCESS,1251,2026-07-21 06:51:10
LOG1546,SESS522,OWN1947,schedule_property_visit,"{""property_id"": ""PROP1627"", ""user_name"": ""William Rajagopal"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1624""}",SUCCESS,475,2026-07-21 06:50:29
LOG1547,SESS579,OWN1683,estimate_fair_price,"{""property_id"": ""PROP1725"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4787753}",SUCCESS,296,2026-07-21 06:51:01
LOG1548,SESS541,OWN1509,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 26495}",SUCCESS,933,2026-07-21 06:50:17
LOG1549,SESS595,OWN1130,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 18961}",SUCCESS,1622,2026-07-21 06:50:59
LOG1550,SESS706,OWN1440,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 20525}",SUCCESS,2282,2026-07-21 06:50:57
LOG1551,SESS616,OWN1524,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23468}",SUCCESS,1756,2026-07-21 06:51:03
LOG1552,SESS540,OWN1262,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1741""}",FAILED,722,2026-07-21 06:50:38
LOG1553,SESS558,OWN1759,send_owner_email,"{""owner_id"": ""OWN1007"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1251,2026-07-21 06:50:54
LOG1554,SESS511,OWN1484,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23864}",SUCCESS,394,2026-07-21 06:51:04
LOG1555,SESS641,OWN1823,schedule_property_visit,"{""property_id"": ""PROP1255"", ""user_name"": ""Warhi Bansal"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1427""}",SUCCESS,1560,2026-07-21 06:50:22
LOG1556,SESS569,OWN1846,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1690""}",SUCCESS,465,2026-07-21 06:51:12
LOG1557,SESS545,OWN1229,send_owner_email,"{""owner_id"": ""OWN1206"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,532,2026-07-21 06:50:34
LOG1558,SESS724,OWN1477,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 28724}",SUCCESS,603,2026-07-21 06:50:21
LOG1559,SESS641,OWN1468,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1804""}",SUCCESS,1494,2026-07-21 06:51:05
LOG1560,SESS689,OWN1638,estimate_fair_price,"{""property_id"": ""PROP1606"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5534652}",SUCCESS,1050,2026-07-21 06:50:20
LOG1561,SESS687,OWN1923,send_owner_email,"{""owner_id"": ""OWN1126"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,866,2026-07-21 06:51:09
LOG1562,SESS501,OWN1955,schedule_property_visit,"{""property_id"": ""PROP1555"", ""user_name"": ""Maanas Rout"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1355""}",SUCCESS,289,2026-07-21 06:51:07
LOG1563,SESS743,OWN1344,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1107""}",SUCCESS,1090,2026-07-21 06:51:13
LOG1564,SESS635,OWN1244,schedule_property_visit,"{""property_id"": ""PROP1062"", ""user_name"": ""Upasna Lanka"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1996""}",SUCCESS,833,2026-07-21 06:50:35
LOG1565,SESS682,OWN1287,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1423""}",SUCCESS,1775,2026-07-21 06:50:56
LOG1566,SESS617,OWN1998,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1653""}",SUCCESS,1865,2026-07-21 06:50:53
LOG1567,SESS519,OWN1607,send_owner_email,"{""owner_id"": ""OWN1067"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1219,2026-07-21 06:51:06
LOG1568,SESS574,OWN1268,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1586,2026-07-21 06:51:06
LOG1569,SESS581,OWN1464,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 22460}",SUCCESS,2644,2026-07-21 06:51:06
LOG1570,SESS527,OWN1160,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1417""}",SUCCESS,744,2026-07-21 06:50:37
LOG1571,SESS637,OWN1367,estimate_fair_price,"{""property_id"": ""PROP1475"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5055761}",SUCCESS,741,2026-07-21 06:50:33
LOG1572,SESS523,OWN1162,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2721,2026-07-21 06:50:58
LOG1573,SESS510,OWN1221,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 26133}",SUCCESS,1707,2026-07-21 06:51:00
LOG1574,SESS601,OWN1526,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1032""}",SUCCESS,1906,2026-07-21 06:51:07
LOG1575,SESS718,OWN1464,send_owner_email,"{""owner_id"": ""OWN1128"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,637,2026-07-21 06:50:17
LOG1576,SESS618,OWN1105,estimate_fair_price,"{""property_id"": ""PROP1064"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4966172}",SUCCESS,785,2026-07-21 06:50:19
LOG1577,SESS550,OWN1844,schedule_property_visit,"{""property_id"": ""PROP1646"", ""user_name"": ""Utkarsh Chana"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1961""}",SUCCESS,594,2026-07-21 06:50:41
LOG1578,SESS649,OWN1601,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,339,2026-07-21 06:50:20
LOG1579,SESS516,OWN1203,schedule_property_visit,"{""property_id"": ""PROP1095"", ""user_name"": ""Sachi Ganesan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,1608,2026-07-21 06:50:56
LOG1580,SESS531,OWN1044,schedule_property_visit,"{""property_id"": ""PROP1947"", ""user_name"": ""Chakradhar Nair"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1588""}",SUCCESS,2024,2026-07-21 06:51:02
LOG1581,SESS710,OWN1742,schedule_property_visit,"{""property_id"": ""PROP1392"", ""user_name"": ""Jagrati Prasad"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1700""}",SUCCESS,1997,2026-07-21 06:50:40
LOG1582,SESS544,OWN1363,estimate_fair_price,"{""property_id"": ""PROP1282"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1396,2026-07-21 06:50:29
LOG1583,SESS614,OWN1905,estimate_fair_price,"{""property_id"": ""PROP1635"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5793894}",SUCCESS,1256,2026-07-21 06:50:39
LOG1584,SESS665,OWN1303,schedule_property_visit,"{""property_id"": ""PROP1564"", ""user_name"": ""Onkar Gill"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1491""}",SUCCESS,499,2026-07-21 06:50:19
LOG1585,SESS522,OWN1287,schedule_property_visit,"{""property_id"": ""PROP1205"", ""user_name"": ""Wridesh Tank"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1659""}",SUCCESS,2403,2026-07-21 06:51:09
LOG1586,SESS563,OWN1646,send_owner_email,"{""owner_id"": ""OWN1196"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1720,2026-07-21 06:50:23
LOG1587,SESS622,OWN1558,schedule_property_visit,"{""property_id"": ""PROP1580"", ""user_name"": ""Aachal Sharaf"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1515""}",SUCCESS,1567,2026-07-21 06:50:30
LOG1588,SESS599,OWN1277,estimate_fair_price,"{""property_id"": ""PROP1612"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4959318}",SUCCESS,370,2026-07-21 06:50:15
LOG1589,SESS729,OWN1831,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 29712}",SUCCESS,2642,2026-07-21 06:51:03
LOG1590,SESS559,OWN1998,estimate_fair_price,"{""property_id"": ""PROP1673"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5005734}",SUCCESS,1341,2026-07-21 06:51:09
LOG1591,SESS636,OWN1836,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1867""}",SUCCESS,1840,2026-07-21 06:50:55
LOG1592,SESS590,OWN1958,estimate_fair_price,"{""property_id"": ""PROP1607"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5166903}",SUCCESS,1719,2026-07-21 06:50:24
LOG1593,SESS733,OWN1606,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1578""}",SUCCESS,832,2026-07-21 06:50:41
LOG1594,SESS644,OWN1972,estimate_fair_price,"{""property_id"": ""PROP1830"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2266,2026-07-21 06:50:35
LOG1595,SESS638,OWN1317,estimate_fair_price,"{""property_id"": ""PROP1093"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4617792}",SUCCESS,1202,2026-07-21 06:50:50
LOG1596,SESS654,OWN1225,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1940""}",SUCCESS,2765,2026-07-21 06:50:53
LOG1597,SESS551,OWN1826,estimate_fair_price,"{""property_id"": ""PROP1182"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5178614}",SUCCESS,493,2026-07-21 06:50:40
LOG1598,SESS505,OWN1152,send_owner_email,"{""owner_id"": ""OWN1073"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,704,2026-07-21 06:50:30
LOG1599,SESS716,OWN1539,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1870,2026-07-21 06:51:05
LOG1600,SESS650,OWN1104,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23161}",SUCCESS,2039,2026-07-21 06:50:26
LOG1601,SESS702,OWN1655,schedule_property_visit,"{""property_id"": ""PROP1179"", ""user_name"": ""Vasudha Chhabra"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1725""}",SUCCESS,2551,2026-07-21 06:50:29
LOG1602,SESS677,OWN1911,send_owner_email,"{""owner_id"": ""OWN1115"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2662,2026-07-21 06:50:49
LOG1603,SESS708,OWN1180,schedule_property_visit,"{""property_id"": ""PROP1706"", ""user_name"": ""Chakrika Bains"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1302""}",SUCCESS,771,2026-07-21 06:51:13
LOG1604,SESS545,OWN1747,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1401""}",FAILED,2574,2026-07-21 06:50:54
LOG1605,SESS508,OWN1187,send_owner_email,"{""owner_id"": ""OWN1114"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2566,2026-07-21 06:50:31
